"Species","spawningMode","FemaleMass_g","FemaleSize_mm","Fecundity_nOfEggs_per_female","sizeType","eggSize_mm","typeOfWork_eggSize","timeToEggMeasurement_months","Location","Date","sampleSize","Fertilized","Live","Latitude","Longitude","ReferencePdf","lnFemaleSize","lnEggSize","lnFecundity","absLatitude"
"Sebastes mentella","internal brooding",NA,379.87,39624,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.93982908892592,0.0896624431396886,10.5871902742681,63.691056
"Sebastes mentella","internal brooding",NA,379.87,34416,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.93982908892592,0.0896624431396886,10.4462768515075,63.691056
"Sebastes mentella","internal brooding",NA,379.86,31210,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.93980276378409,0.0896624431396886,10.3484938352648,63.691056
"Sebastes mentella","internal brooding",NA,379.86,29207,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.93980276378409,0.0896624431396886,10.2821636855541,63.691056
"Sebastes mentella","internal brooding",NA,379.86,27605,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.93980276378409,0.0896624431396886,10.2257521947181,63.691056
"Sebastes mentella","internal brooding",NA,370.08,46865,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.91371919848313,0.0896624431396886,10.7550264071806,63.691056
"Sebastes mentella","internal brooding",NA,370.08,42057,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.91371919848313,0.0896624431396886,10.6467811200366,63.691056
"Sebastes mentella","internal brooding",NA,369.78,38853,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.91290823420221,0.0896624431396886,10.5675405728917,63.691056
"Sebastes mentella","internal brooding",NA,369.78,35247,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.91290823420221,0.0896624431396886,10.4701356982357,63.691056
"Sebastes mentella","internal brooding",NA,369.78,33644,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.91290823420221,0.0896624431396886,10.4235900130823,63.691056
"Sebastes mentella","internal brooding",NA,369.77,29238,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.91288119072982,0.0896624431396886,10.2832245120716,63.691056
"Sebastes mentella","internal brooding",NA,369.77,25231,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.91288119072982,0.0896624431396886,10.1358286762044,63.691056
"Sebastes mentella","internal brooding",NA,359.4,32474,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.88443597434946,0.0896624431396886,10.3881950481471,63.691056
"Sebastes mentella","internal brooding",NA,359.67,10438,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.88518694438767,0.0896624431396886,9.25320827220336,63.691056
"Sebastes mentella","internal brooding",NA,349.61,38513,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.85681824749128,0.0896624431396886,10.5587511256184,63.691056
"Sebastes mentella","internal brooding",NA,349.61,35708,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.85681824749128,0.0896624431396886,10.4831300322993,63.691056
"Sebastes mentella","internal brooding",NA,329.42,20144,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.79733353235453,0.0896624431396886,9.91066175628413,63.691056
"Sebastes mentella","internal brooding",NA,329.41,16939,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.79730317550982,0.0896624431396886,9.73737393458638,63.691056
"Sebastes mentella","internal brooding",NA,319.33,16168,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.76622505083491,0.0896624431396886,9.69078925908346,63.691056
"Sebastes mentella","internal brooding",NA,319.61,13362,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.76710150251401,0.0896624431396886,9.50017013648542,63.691056
"Sebastes mentella","internal brooding",NA,319.61,10558,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.76710150251401,0.0896624431396886,9.26463914538356,63.691056
"Sebastes norvegicus","internal brooding",NA,500.25,213140,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.21510797346384,0.0896624431396886,12.2697045057749,63.691056
"Sebastes norvegicus","internal brooding",NA,520.38,178224,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.25455931392442,0.0896624431396886,12.090796465085,63.691056
"Sebastes norvegicus","internal brooding",NA,490.12,177914,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.19465025908125,0.0896624431396886,12.0890555664541,63.691056
"Sebastes norvegicus","internal brooding",NA,489.83,175912,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.19405839213198,0.0896624431396886,12.0777391489786,63.691056
"Sebastes norvegicus","internal brooding",NA,480.28,139082,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.17436926716252,0.0896624431396886,11.8428189662312,63.691056
"Sebastes norvegicus","internal brooding",NA,470.2,147525,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.15315813610597,0.0896624431396886,11.9017529319254,63.691056
"Sebastes norvegicus","internal brooding",NA,459.83,155569,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.13085685595969,0.0896624431396886,11.954844642086,63.691056
"Sebastes norvegicus","internal brooding",NA,450.06,174028,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.1093809072096,0.0896624431396886,12.0669714847907,63.691056
"Sebastes norvegicus","internal brooding",NA,450.02,139573,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.10929202622119,0.0896624431396886,11.8463430408622,63.691056
"Sebastes norvegicus","internal brooding",NA,449.72,135568,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.10862516688156,0.0896624431396886,11.8172286384382,63.691056
"Sebastes norvegicus","internal brooding",NA,449.99,114734,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.10922536029523,0.0896624431396886,11.6503716846498,63.691056
"Sebastes norvegicus","internal brooding",NA,472.09,38145,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.15716964537492,0.0896624431396886,10.5491499665243,63.691056
"Sebastes norvegicus","internal brooding",NA,440.44,83112,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.08777422724539,0.0896624431396886,11.3279443747504,63.691056
"Sebastes norvegicus","internal brooding",NA,429.77,76734,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.06325018186535,0.0896624431396886,11.2481001746614,63.691056
"Sebastes norvegicus","internal brooding",NA,429.85,142438,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.06343631062045,0.0896624431396886,11.8666620962934,63.691056
"Sebastes norvegicus","internal brooding",NA,420.63,150479,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.04175358740115,0.0896624431396886,11.9215788185514,63.691056
"Sebastes norvegicus","internal brooding",NA,409.98,156921,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.01610837802074,0.0896624431396886,11.9634977729772,63.691056
"Sebastes norvegicus","internal brooding",NA,410.24,130077,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.01674235429225,0.0896624431396886,11.7758818617851,63.691056
"Sebastes norvegicus","internal brooding",NA,409.95,126873,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.01603520104219,0.0896624431396886,11.7509418651071,63.691056
"Sebastes norvegicus","internal brooding",NA,409.89,82002,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.01588883101851,0.0896624431396886,11.3144989161929,63.691056
"Sebastes norvegicus","internal brooding",NA,409.88,71986,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",6.01586443393152,0.0896624431396886,11.184226934647,63.691056
"Sebastes norvegicus","internal brooding",NA,399.81,84436,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.99098943425975,0.0896624431396886,11.343749129926,63.691056
"Sebastes norvegicus","internal brooding",NA,369.54,72908,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.91225898892701,0.0896624431396886,11.1969536513448,63.691056
"Sebastes norvegicus","internal brooding",NA,379.9,61258,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.93990806019358,0.0896624431396886,11.0228497321228,63.691056
"Sebastes norvegicus","internal brooding",NA,349.92,54938,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.85770455692846,0.0896624431396886,10.9139605556375,63.691056
"Sebastes norvegicus","internal brooding",NA,329.72,35367,"TL",1.093805,"",NA,"Off the SW coast of Iceland","Before 2015","",FALSE,FALSE,63.691056,-23.97349,"saboridorey_f_2015_c41_107.pdf",5.79824380944503,0.0896624431396886,10.4735344609602,63.691056
"Micrognathus crinitus","pouch brooder",NA,65.5,21.7,"SL",1.15,"",NA,"Cedar Key, Florida, United States","1969","",TRUE,FALSE,29.046938,-83.132197,"brown_jd_1972_U1_1.pdf",4.18205014264121,0.139761942375159,3.07731226054641,29.046938
"Syngnathus floridae","pouch brooder",NA,176.5,357.6,"SL",0.85,"",NA,"Cedar Key, Florida, United States","1969","",TRUE,FALSE,29.046938,-83.132197,"brown_jd_1972_U1_1.pdf",5.17332087637335,-0.162518929497775,5.87941504329936,29.046938
"Syngnathus louisianae","pouch brooder",NA,244,664.7,"SL",1,"",NA,"Cedar Key, Florida, United States","1969","",TRUE,FALSE,29.046938,-83.132197,"brown_jd_1972_U1_1.pdf",5.4971682252932,0,6.49933581104754,29.046938
"Syngnathus scovelli","pouch brooder",NA,119,55.6,"SL",1.15,"",NA,"Cedar Key, Florida, United States","1969","",TRUE,FALSE,29.046938,-83.132197,"brown_jd_1972_U1_1.pdf",4.77912349311153,0.139761942375159,4.01818320125654,29.046938
"Balistes capriscus","scatterer",NA,266.0342,569900,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.58362487194567,-0.867500567704723,13.2532161858231,30.057506
"Balistes capriscus","scatterer",NA,269.9828,678700,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.5983582532655,-0.867500567704723,13.4279344826918,30.057506
"Balistes capriscus","scatterer",NA,272.0171,504000,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.60586493196697,-0.867500567704723,13.1303315470535,30.057506
"Balistes capriscus","scatterer",NA,275.9658,504200,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.62027694499582,-0.867500567704723,13.130728293736,30.057506
"Balistes capriscus","scatterer",NA,274.8889,710700,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.61636701603658,-0.867500567704723,13.474005678815,30.057506
"Balistes capriscus","scatterer",NA,281.9487,403800,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.64172513949597,-0.867500567704723,12.9086749848609,30.057506
"Balistes capriscus","scatterer",NA,286.0171,536300,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.65605159924228,-0.867500567704723,13.192448984971,30.057506
"Balistes capriscus","scatterer",NA,286.0171,676600,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.65605159924228,-0.867500567704723,13.4248355353287,30.057506
"Balistes capriscus","scatterer",NA,280.9915,843300,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.63832441976591,-0.867500567704723,13.6450780455627,30.057506
"Balistes capriscus","scatterer",NA,284.1026,764000,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.64933544052541,-0.867500567704723,13.5463230681487,30.057506
"Balistes capriscus","scatterer",NA,286.0171,1134800,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.65605159924228,-0.867500567704723,13.9419669819168,30.057506
"Balistes capriscus","scatterer",NA,286.9744,859400,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.65939301317492,-0.867500567704723,13.663989750323,30.057506
"Balistes capriscus","scatterer",NA,289.0085,907200,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.66645609944462,-0.867500567704723,13.7181182119556,30.057506
"Balistes capriscus","scatterer",NA,286.9744,766800,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.65939301317492,-0.867500567704723,13.5499812901536,30.057506
"Balistes capriscus","scatterer",NA,286.8547,740300,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.65897581578379,-0.867500567704723,13.5148107884312,30.057506
"Balistes capriscus","scatterer",NA,290.0855,732400,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.67017570711361,-0.867500567704723,13.5040820917825,30.057506
"Balistes capriscus","scatterer",NA,301.094,338300,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.70742250835457,-0.867500567704723,12.7316883547688,30.057506
"Balistes capriscus","scatterer",NA,292,647800,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.67675380226828,-0.867500567704723,13.3813372857194,30.057506
"Balistes capriscus","scatterer",NA,291.8803,666300,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.67634378671654,-0.867500567704723,13.4094952985506,30.057506
"Balistes capriscus","scatterer",NA,291.8803,700600,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.67634378671654,-0.867500567704723,13.4596923897455,30.057506
"Balistes capriscus","scatterer",NA,292.9573,722000,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.68002686460847,-0.867500567704723,13.489780417875,30.057506
"Balistes capriscus","scatterer",NA,296.0684,732700,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.69059050871002,-0.867500567704723,13.5044916201481,30.057506
"Balistes capriscus","scatterer",NA,297.9828,724800,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.69703576671884,-0.867500567704723,13.4936510337109,30.057506
"Balistes capriscus","scatterer",NA,297.9828,799000,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.69703576671884,-0.867500567704723,13.5911162247484,30.057506
"Balistes capriscus","scatterer",NA,295.9487,979000,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.6901861284932,-0.867500567704723,13.7942869215126,30.057506
"Balistes capriscus","scatterer",NA,297.0256,960500,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.69381833037429,-0.867500567704723,13.7752092611907,30.057506
"Balistes capriscus","scatterer",NA,297.9828,1500800,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.69703576671884,-0.867500567704723,14.2215088572341,30.057506
"Balistes capriscus","scatterer",NA,304.0855,605900,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.71730891186285,-0.867500567704723,13.3144702349331,30.057506
"Balistes capriscus","scatterer",NA,300.9744,746100,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.70702521129805,-0.867500567704723,13.5226149184596,30.057506
"Balistes capriscus","scatterer",NA,302.0513,783200,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.71059687049868,-0.867500567704723,13.5711433701984,30.057506
"Balistes capriscus","scatterer",NA,301.094,875900,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.70742250835457,-0.867500567704723,13.6830072081512,30.057506
"Balistes capriscus","scatterer",NA,301.094,1087700,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.70742250835457,-0.867500567704723,13.8995759330819,30.057506
"Balistes capriscus","scatterer",NA,302.0513,989800,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.71059687049868,-0.867500567704723,13.8052581814999,30.057506
"Balistes capriscus","scatterer",NA,311.0256,587600,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.73987522390407,-0.867500567704723,13.2838017232819,30.057506
"Balistes capriscus","scatterer",NA,314.9744,590400,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.75249136568179,-0.867500567704723,13.2885555522684,30.057506
"Balistes capriscus","scatterer",NA,314.0171,714700,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.74944744302416,-0.867500567704723,13.4796181532081,30.057506
"Balistes capriscus","scatterer",NA,312.9402,807500,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.74601211797385,-0.867500567704723,13.6016983340789,30.057506
"Balistes capriscus","scatterer",NA,314.0171,826000,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.74944744302416,-0.867500567704723,13.6243500525031,30.057506
"Balistes capriscus","scatterer",NA,305.0427,860100,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.72045176680833,-0.867500567704723,13.6648039405396,30.057506
"Balistes capriscus","scatterer",NA,306,923700,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.72358510195238,-0.867500567704723,13.7361426225807,30.057506
"Balistes capriscus","scatterer",NA,306,984600,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.72358510195238,-0.867500567704723,13.7999907463062,30.057506
"Balistes capriscus","scatterer",NA,311.0256,1077500,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.73987522390407,-0.867500567704723,13.89015410096,30.057506
"Balistes capriscus","scatterer",NA,314.9744,1077700,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.75249136568179,-0.867500567704723,13.8903396985849,30.057506
"Balistes capriscus","scatterer",NA,320,1197000,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.76832099579377,-0.867500567704723,13.9953289845401,30.057506
"Balistes capriscus","scatterer",NA,316.0513,1167800,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.75590454218306,-0.867500567704723,13.9706321948316,30.057506
"Balistes capriscus","scatterer",NA,319.8803,1252600,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.76794686331494,-0.867500567704723,14.0407319490735,30.057506
"Balistes capriscus","scatterer",NA,325.1453,1231700,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.7842721593437,-0.867500567704723,14.0239058869296,30.057506
"Balistes capriscus","scatterer",NA,318.0855,921500,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.7623202145662,-0.867500567704723,13.733758056092,30.057506
"Balistes capriscus","scatterer",NA,320.9573,924300,"FL",0.42,"Field",NA,"Gulf waters offshore of Panama City, Florida, USA","2012 May - July","",FALSE,FALSE,30.057506,-85.761767,"lang_et_2015_m7_338.pdf",5.77130809247498,-0.867500567704723,13.7367919732529,30.057506
