"Species","spawningMode","FemaleMass_g","FemaleSize_mm","sizeType","Fecundity_nOfEggs_per_female","typeOfWork_Fecundity","timeToFecundityMeasurement_months","Location","Date","sampleSize","Fertilized","Live","Latitude","Longitude","ReferencePdf","lnFemaleSize","lnFecundity","absLatitude"
"Mugil cephalus","pelagic",NA,288.64,"SL",712700,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.66518023687426,13.47681585349,29.708216
"Mugil cephalus","pelagic",NA,288.05,"SL",640600,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.66313407617839,13.3701605161572,29.708216
"Mugil cephalus","pelagic",NA,290.08,"SL",608900,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.67015674700654,13.3194093295967,29.708216
"Mugil cephalus","pelagic",NA,287.93,"SL",543100,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.6627173950376,13.2050487440229,29.708216
"Mugil cephalus","pelagic",NA,283.44,"SL",500500,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.64700046055722,13.1233628777374,29.708216
"Mugil cephalus","pelagic",NA,283.61,"SL",441100,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.64760005496721,12.997026886093,29.708216
"Mugil cephalus","pelagic",NA,293.06,"SL",541200,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.68037736620988,13.2015441752788,29.708216
"Mugil cephalus","pelagic",NA,292.3,"SL",903700,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.6777806721172,13.71425272589,29.708216
"Mugil cephalus","pelagic",NA,298.74,"SL",742800,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.69957362988215,13.5181821084607,29.708216
"Mugil cephalus","pelagic",NA,298.96,"SL",566800,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.70030978517723,13.2477617867987,29.708216
"Mugil cephalus","pelagic",NA,297.75,"SL",473500,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.69625420823541,13.0679071916083,29.708216
"Mugil cephalus","pelagic",NA,303.66,"SL",484300,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.71590865445404,13.0904598283913,29.708216
"Mugil cephalus","pelagic",NA,303.47,"SL",569100,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.71528275882641,13.2518114445912,29.708216
"Mugil cephalus","pelagic",NA,305.64,"SL",584000,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.72240793877937,13.2776562618104,29.708216
"Mugil cephalus","pelagic",NA,308.1,"SL",649900,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.73042440560262,13.3845737838824,29.708216
"Mugil cephalus","pelagic",NA,306.18,"SL",802500,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.72417316430394,13.5954871339863,29.708216
"Mugil cephalus","pelagic",NA,313.95,"SL",813400,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.74923373756012,13.6089782724553,29.708216
"Mugil cephalus","pelagic",NA,318.82,"SL",667200,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.7646266802055,13.4108451300267,29.708216
"Mugil cephalus","pelagic",NA,318.86,"SL",584500,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.76475213497922,13.2785120598943,29.708216
"Mugil cephalus","pelagic",NA,318.87,"SL",550600,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.7647834962136,13.2187638716906,29.708216
"Mugil cephalus","pelagic",NA,329.46,"SL",500100,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.79745495051884,13.122563357407,29.708216
"Mugil cephalus","pelagic",NA,323.61,"SL",773400,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.77953908705545,13.5585516581553,29.708216
"Mugil cephalus","pelagic",NA,323.56,"SL",883700,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.77938456814975,13.6918729175061,29.708216
"Mugil cephalus","pelagic",NA,323.21,"SL",1008800,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.77830226676235,13.8242720636328,29.708216
"Mugil cephalus","pelagic",NA,332.66,"SL",1108800,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.80712094736239,13.9187889074178,29.708216
"Mugil cephalus","pelagic",NA,329.13,"SL",956000,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.79645280949751,13.7705131920335,29.708216
"Mugil cephalus","pelagic",NA,329.45,"SL",941200,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.79742459735983,13.7549109358353,29.708216
"Mugil cephalus","pelagic",NA,329,"SL",903000,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.79605775076537,13.7134778323991,29.708216
"Mugil cephalus","pelagic",NA,330.4,"SL",900900,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.80030404164682,13.7111495426395,29.708216
"Mugil cephalus","pelagic",NA,329.03,"SL",826700,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.79614893201857,13.6251971512408,29.708216
"Mugil cephalus","pelagic",NA,329.19,"SL",803300,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.79663509167082,13.5964835221619,29.708216
"Mugil cephalus","pelagic",NA,334.02,"SL",786600,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.81120087142347,13.5754751389798,29.708216
"Mugil cephalus","pelagic",NA,328.75,"SL",729000,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.79529758349197,13.4994290109908,29.708216
"Mugil cephalus","pelagic",NA,338.68,"SL",784600,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.82505570877408,13.5729293127576,29.708216
"Mugil cephalus","pelagic",NA,338.68,"SL",801600,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.82505570877408,13.5943650093127,29.708216
"Mugil cephalus","pelagic",NA,334.74,"SL",937100,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.81335411108549,13.7505452791119,29.708216
"Mugil cephalus","pelagic",NA,333.64,"SL",979500,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.81006256737341,13.7947975163667,29.708216
"Mugil cephalus","pelagic",NA,338.31,"SL",952100,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.82396263491231,13.7664253502738,29.708216
"Mugil cephalus","pelagic",NA,344.05,"SL",986300,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.84078699564849,13.8017158469421,29.708216
"Mugil cephalus","pelagic",NA,350.6,"SL",925000,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.85964597248713,13.7375490164946,29.708216
"Mugil cephalus","pelagic",NA,353.18,"SL",1101100,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.86697784198498,13.9118202381017,29.708216
"Mugil cephalus","pelagic",NA,354.43,"SL",1105400,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.87051086526117,13.9157178183813,29.708216
"Mugil cephalus","pelagic",NA,358.74,"SL",1201000,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.88259789212087,13.9986651010621,29.708216
"Mugil cephalus","pelagic",NA,358.96,"SL",1048300,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.88321096166773,13.8626803624407,29.708216
"Mugil cephalus","pelagic",NA,358.97,"SL",1020700,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.88323881953688,13.8359992243916,29.708216
"Mugil cephalus","pelagic",NA,364.22,"SL",1103600,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.89775808066767,13.9140881213253,29.708216
"Mugil cephalus","pelagic",NA,367.02,"SL",1105900,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.90541634248253,13.9161700410635,29.708216
"Mugil cephalus","pelagic",NA,368.26,"SL",1108000,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.90878921043907,13.9180671462894,29.708216
"Mugil cephalus","pelagic",NA,367.92,"SL",1184400,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.90786552323167,13.9847468752096,29.708216
"Mugil cephalus","pelagic",NA,370.06,"SL",1301100,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.91366515465357,14.0787206184916,29.708216
"Mugil cephalus","pelagic",NA,368.16,"SL",1373100,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.90851762628706,14.1325815153098,29.708216
"Mugil cephalus","pelagic",NA,369.67,"SL",1500400,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",5.91261071577416,14.2212422971899,29.708216
"Mugil cephalus","pelagic",NA,419.32,"SL",1377100,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",6.03863435158437,14.1354903967152,29.708216
"Mugil cephalus","pelagic",NA,438.89,"SL",2264200,"Field",NA,"Matanzas River Inlet south of St. Augustine, FL, USA","1984 October - 1985 January","",FALSE,TRUE,29.708216,-81.212898,"greeley_ms_1987_f85_187.pdf",6.08424881220131,14.6327320536261,29.708216
"Mugil cephalus","pelagic",NA,304.86,"TL",520955,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",5.7198526548337,13.1634189446444,15.423494
"Mugil cephalus","pelagic",NA,224.28,"TL",315718,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",5.41289527125547,12.6626046890753,15.423494
"Mugil cephalus","pelagic",NA,226.26,"TL",233077,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",5.42168478049832,12.359124150057,15.423494
"Mugil cephalus","pelagic",NA,191.34,"TL",226464,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",5.25405195025002,12.3303412708755,15.423494
"Mugil cephalus","pelagic",NA,206.16,"TL",185097,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",5.32865256634411,12.1286352909748,15.423494
"Mugil cephalus","pelagic",NA,201.42,"TL",170530,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",5.30539228022,12.046666513307,15.423494
"Mugil cephalus","pelagic",NA,213.6,"TL",164778,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",5.36410510708604,12.0123543924006,15.423494
"Mugil cephalus","pelagic",NA,178.44,"TL",179887,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",5.18425241026006,12.1000841549596,15.423494
"Mugil cephalus","pelagic",NA,189.32,"TL",134958,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",5.24343870503805,11.8127188979044,15.423494
"Mugil cephalus","pelagic",NA,175.91,"TL",118604,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",5.16997250061081,11.6835454917898,15.423494
"Mugil cephalus","pelagic",NA,167.88,"TL",113136,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",5.12324943846539,11.636345913844,15.423494
"Mugil cephalus","pelagic",NA,180.8,"TL",106390,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",5.19739144795808,11.5748668665104,15.423494
"Mugil cephalus","pelagic",NA,172.5,"TL",113606,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",5.15039723647141,11.6404916007758,15.423494
"Mugil cephalus","pelagic",NA,161.47,"TL",110053,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",5.08431936689353,11.6087173469193,15.423494
"Mugil cephalus","pelagic",NA,157.14,"TL",106243,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",5.05713712774768,11.5734842022634,15.423494
"Mugil cephalus","pelagic",NA,158.38,"TL",99816,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",5.06499720878227,11.5110837700909,15.423494
"Mugil cephalus","pelagic",NA,153.5,"TL",100972,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",5.03370056702725,11.5225985296659,15.423494
"Mugil cephalus","pelagic",NA,153.57,"TL",92683,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",5.0341564891376,11.4369403474657,15.423494
"Mugil cephalus","pelagic",NA,188.19,"TL",77055,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",5.23745209077676,11.2522747315695,15.423494
"Mugil cephalus","pelagic",NA,136.65,"TL",78325,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",4.91742291237408,11.2686221158204,15.423494
"Mugil cephalus","pelagic",NA,124.62,"TL",46100,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",4.82526910711608,10.7385682289847,15.423494
"Mugil cephalus","pelagic",NA,136.87,"TL",43182,"Field",NA,"Around the coast of Goa, India","Before 1977","",FALSE,FALSE,15.423494,73.690153,"das_hp_1977_m10_79.pdf",4.91903157022317,10.6731790207359,15.423494
"Mugil curema","pelagic",NA,341,"FL",439030,"",NA,"Havana, Cuba","","",NA,NA,23.296063,-82.419857,"alvarezlajonchere_l_1982_j21_60.pdf",5.83188247728352,12.9923230268523,23.296063
"Mugil curema","pelagic",NA,337,"FL",488956,"",NA,"Havana, Cuba","","",NA,NA,23.296063,-82.419857,"alvarezlajonchere_l_1982_j21_60.pdf",5.82008293035236,13.1000277848585,23.296063
"Mugil curema","pelagic",NA,284,"FL",295081,"",NA,"Tunas de Zaza, Sancti Spiritus, Cuba","","",NA,NA,21.560875,-79.585638,"alvarezlajonchere_l_1982_j21_60.pdf",5.64897423816121,12.595005173904,21.560875
"Mugil curema","pelagic",NA,338,"FL",416496,"",NA,"Tunas de Zaza, Sancti Spiritus, Cuba","","",NA,NA,21.560875,-79.585638,"alvarezlajonchere_l_1982_j21_60.pdf",5.82304589548302,12.9396321367014,21.560875
"Mugil curema","pelagic",NA,339,"FL",470435,"",NA,"Havana, Cuba","","",NA,NA,23.296063,-82.419857,"alvarezlajonchere_l_1982_j21_60.pdf",5.82600010738045,13.0614130775606,23.296063
"Mugil curema","pelagic",NA,311,"FL",336389,"",NA,"Tunas de Zaza, Sancti Spiritus, Cuba","","",NA,NA,21.560875,-79.585638,"alvarezlajonchere_l_1982_j21_60.pdf",5.73979291217923,12.7260235073786,21.560875
"Mugil curema","pelagic",NA,335,"FL",403370,"",NA,"Havana, Cuba","","",NA,NA,23.296063,-82.419857,"alvarezlajonchere_l_1982_j21_60.pdf",5.81413053182507,12.9076095338637,23.296063
"Mugil curema","pelagic",NA,315,"FL",323776,"",NA,"Tunas de Zaza, Sancti Spiritus, Cuba","","",NA,NA,21.560875,-79.585638,"alvarezlajonchere_l_1982_j21_60.pdf",5.75257263882563,12.6878071976516,21.560875
"Mugil hospes","pelagic",NA,232,"FL",178277,"",NA,"Tunas de Zaza, Sancti Spiritus, Cuba","","",NA,NA,21.560875,-79.585638,"alvarezlajonchere_l_1982_j21_60.pdf",5.44673737166631,12.0910937994565,21.560875
"Mugil liza","pelagic",NA,514,"FL",1776309,"",NA,"Tunas de Zaza, Sancti Spiritus, Cuba","","",NA,NA,21.560875,-79.585638,"alvarezlajonchere_l_1982_j21_60.pdf",6.24222326545517,14.3900481738868,21.560875
"Mugil trichodon","pelagic",NA,204,"FL",100346,"",NA,"Tunas de Zaza, Sancti Spiritus, Cuba","","",NA,NA,21.560875,-79.585638,"alvarezlajonchere_l_1982_j21_60.pdf",5.31811999384422,11.5163794929417,21.560875
"Planiliza subviridis","pelagic",NA,102.995,"SL",38167,"",NA,"Penang Island, facing the Western Channel of the Straits of Penang","Before 1980","",FALSE,FALSE,5.346659,100.342048,"chan_eh_1980_j16_505.pdf",4.63468044336203,10.5497265468946,5.346659
"Planiliza subviridis","pelagic",NA,105.108,"SL",48431.5,"",NA,"Penang Island, facing the Western Channel of the Straits of Penang","Before 1980","",FALSE,FALSE,5.346659,100.342048,"chan_eh_1980_j16_505.pdf",4.65498839296895,10.7879057074553,5.346659
